fuente,universidad,anio_dato,ventana,variable,valor,unidad,definicion,url,fecha_descarga,metodo
anid,Universidad Austral de Chile,2020,,montos_anid_iniciacion,245368000,CLP,Adjudicado en el instrumento INICIACION,https://raw.githubusercontent.com/ANID-GITHUB/Historico-de-Proyectos-Adjudicados/master/BDH_HISTORICA.csv,2026-09-25T05:05:34+00:00,requests
anid,Universidad Austral de Chile,2020,,montos_anid_postdoctorado,818060000,CLP,Adjudicado en el instrumento POSTDOCTORADO,https://raw.githubusercontent.com/ANID-GITHUB/Historico-de-Proyectos-Adjudicados/master/BDH_HISTORICA.csv,2026-09-25T05:05:34+00:00,requests
anid,Universidad Austral de Chile,2020,,montos_anid_regular,5156435000,CLP,Adjudicado en el instrumento REGULAR,https://raw.githubusercontent.com/ANID-GITHUB/Historico-de-Proyectos-Adjudicados/master/BDH_HISTORICA.csv,2026-09-25T05:05:34+00:00,requests
anid,Universidad Austral de Chile,2020,,montos_anid_viu_-_etapa_2,24000000,CLP,Adjudicado en el instrumento VIU - ETAPA 2,https://raw.githubusercontent.com/ANID-GITHUB/Historico-de-Proyectos-Adjudicados/master/BDH_HISTORICA.csv,2026-09-25T05:05:34+00:00,requests
anid,Universidad Austral de Chile,2021,,montos_anid_equipamiento_mediano,790961000,CLP,Adjudicado en el instrumento EQUIPAMIENTO MEDIANO,https://raw.githubusercontent.com/ANID-GITHUB/Historico-de-Proyectos-Adjudicados/master/BDH_HISTORICA.csv,2026-09-25T05:05:34+00:00,requests
anid,Universidad Austral de Chile,2021,,montos_anid_fomento_vinculacion_internacional_-_fovi,147160000,CLP,Adjudicado en el instrumento FOMENTO VINCULACION INTERNACIONAL - FOVI,https://raw.githubusercontent.com/ANID-GITHUB/Historico-de-Proyectos-Adjudicados/master/BDH_HISTORICA.csv,2026-09-25T05:05:34+00:00,requests
anid,Universidad Austral de Chile,2021,,montos_anid_idea_-_i+d,399704000,CLP,Adjudicado en el instrumento IDEA - I+D,https://raw.githubusercontent.com/ANID-GITHUB/Historico-de-Proyectos-Adjudicados/master/BDH_HISTORICA.csv,2026-09-25T05:05:34+00:00,requests
anid,Universidad Austral de Chile,2021,,montos_anid_idea_-_it,199337000,CLP,Adjudicado en el instrumento IDEA - IT,https://raw.githubusercontent.com/ANID-GITHUB/Historico-de-Proyectos-Adjudicados/master/BDH_HISTORICA.csv,2026-09-25T05:05:34+00:00,requests
anid,Universidad Austral de Chile,2021,,montos_anid_ines_-_investigacion_basasa_en_i+d,987000000,CLP,Adjudicado en el instrumento INES - INVESTIGACION BASASA EN I+D,https://raw.githubusercontent.com/ANID-GITHUB/Historico-de-Proyectos-Adjudicados/master/BDH_HISTORICA.csv,2026-09-25T05:05:34+00:00,requests
anid,Universidad Austral de Chile,2021,,montos_anid_movilidad_-_ecos,4880000,CLP,Adjudicado en el instrumento MOVILIDAD - ECOS,https://raw.githubusercontent.com/ANID-GITHUB/Historico-de-Proyectos-Adjudicados/master/BDH_HISTORICA.csv,2026-09-25T05:05:34+00:00,requests
anid,Universidad Austral de Chile,2021,,montos_anid_nodos,130000000,CLP,Adjudicado en el instrumento NODOS,https://raw.githubusercontent.com/ANID-GITHUB/Historico-de-Proyectos-Adjudicados/master/BDH_HISTORICA.csv,2026-09-25T05:05:34+00:00,requests
anid,Universidad Austral de Chile,2021,,montos_anid_pluralismo,22150000,CLP,Adjudicado en el instrumento PLURALISMO,https://raw.githubusercontent.com/ANID-GITHUB/Historico-de-Proyectos-Adjudicados/master/BDH_HISTORICA.csv,2026-09-25T05:05:34+00:00,requests
anid,Universidad Austral de Chile,2021,,montos_anid_postdoctorado,489929000,CLP,Adjudicado en el instrumento POSTDOCTORADO,https://raw.githubusercontent.com/ANID-GITHUB/Historico-de-Proyectos-Adjudicados/master/BDH_HISTORICA.csv,2026-09-25T05:05:34+00:00,requests
anid,Universidad Austral de Chile,2021,,montos_anid_regular,5175388000,CLP,Adjudicado en el instrumento REGULAR,https://raw.githubusercontent.com/ANID-GITHUB/Historico-de-Proyectos-Adjudicados/master/BDH_HISTORICA.csv,2026-09-25T05:05:34+00:00,requests
anid,Universidad Austral de Chile,2021,,montos_anid_sequia,280514000,CLP,Adjudicado en el instrumento SEQUIA,https://raw.githubusercontent.com/ANID-GITHUB/Historico-de-Proyectos-Adjudicados/master/BDH_HISTORICA.csv,2026-09-25T05:05:34+00:00,requests
anid,Universidad Austral de Chile,2022,,montos_anid_anid_nacional_-_subvencion_a_la_instalacion_en_la_academia,200200000,CLP,Adjudicado en el instrumento ANID NACIONAL - SUBVENCION A LA INSTALACION EN LA ACADEMIA,https://raw.githubusercontent.com/ANID-GITHUB/Historico-de-Proyectos-Adjudicados/master/BDH_HISTORICA.csv,2026-09-25T05:05:34+00:00,requests
anid,Universidad Austral de Chile,2022,,montos_anid_anillos_en_areas_tematicas,1062000000,CLP,Adjudicado en el instrumento ANILLOS EN AREAS TEMATICAS,https://raw.githubusercontent.com/ANID-GITHUB/Historico-de-Proyectos-Adjudicados/master/BDH_HISTORICA.csv,2026-09-25T05:05:34+00:00,requests
anid,Universidad Austral de Chile,2022,,montos_anid_idea_-_it,197620000,CLP,Adjudicado en el instrumento IDEA - IT,https://raw.githubusercontent.com/ANID-GITHUB/Historico-de-Proyectos-Adjudicados/master/BDH_HISTORICA.csv,2026-09-25T05:05:34+00:00,requests
anid,Universidad Austral de Chile,2022,,montos_anid_iniciacion,2099621000,CLP,Adjudicado en el instrumento INICIACION,https://raw.githubusercontent.com/ANID-GITHUB/Historico-de-Proyectos-Adjudicados/master/BDH_HISTORICA.csv,2026-09-25T05:05:34+00:00,requests
anid,Universidad Austral de Chile,2022,,montos_anid_movilidad_-_ecos,9760000,CLP,Adjudicado en el instrumento MOVILIDAD - ECOS,https://raw.githubusercontent.com/ANID-GITHUB/Historico-de-Proyectos-Adjudicados/master/BDH_HISTORICA.csv,2026-09-25T05:05:34+00:00,requests
anid,Universidad Austral de Chile,2022,,montos_anid_postdoctorado,1397767000,CLP,Adjudicado en el instrumento POSTDOCTORADO,https://raw.githubusercontent.com/ANID-GITHUB/Historico-de-Proyectos-Adjudicados/master/BDH_HISTORICA.csv,2026-09-25T05:05:34+00:00,requests
anid,Universidad Austral de Chile,2022,,montos_anid_regular,4852016000,CLP,Adjudicado en el instrumento REGULAR,https://raw.githubusercontent.com/ANID-GITHUB/Historico-de-Proyectos-Adjudicados/master/BDH_HISTORICA.csv,2026-09-25T05:05:34+00:00,requests
anid,Universidad Austral de Chile,2023,,montos_anid_conocimientos-e1,60195000,CLP,Adjudicado en el instrumento CONOCIMIENTOS-E1,https://raw.githubusercontent.com/ANID-GITHUB/Historico-de-Proyectos-Adjudicados/master/BDH_HISTORICA.csv,2026-09-25T05:05:34+00:00,requests
anid,Universidad Austral de Chile,2023,,montos_anid_equipamiento_mayor,860948000,CLP,Adjudicado en el instrumento EQUIPAMIENTO MAYOR,https://raw.githubusercontent.com/ANID-GITHUB/Historico-de-Proyectos-Adjudicados/master/BDH_HISTORICA.csv,2026-09-25T05:05:34+00:00,requests
anid,Universidad Austral de Chile,2023,,montos_anid_fomento_vinculacion_internacional_-_fovi,208670000,CLP,Adjudicado en el instrumento FOMENTO VINCULACION INTERNACIONAL - FOVI,https://raw.githubusercontent.com/ANID-GITHUB/Historico-de-Proyectos-Adjudicados/master/BDH_HISTORICA.csv,2026-09-25T05:05:34+00:00,requests
anid,Universidad Austral de Chile,2023,,montos_anid_idea_-_i+d,598880000,CLP,Adjudicado en el instrumento IDEA - I+D,https://raw.githubusercontent.com/ANID-GITHUB/Historico-de-Proyectos-Adjudicados/master/BDH_HISTORICA.csv,2026-09-25T05:05:34+00:00,requests
anid,Universidad Austral de Chile,2023,,montos_anid_ines_-_digitalizacion_ciencia_abierta,200000000,CLP,Adjudicado en el instrumento INES - DIGITALIZACION CIENCIA ABIERTA,https://raw.githubusercontent.com/ANID-GITHUB/Historico-de-Proyectos-Adjudicados/master/BDH_HISTORICA.csv,2026-09-25T05:05:34+00:00,requests
anid,Universidad Austral de Chile,2023,,montos_anid_iniciacion,2340363000,CLP,Adjudicado en el instrumento INICIACION,https://raw.githubusercontent.com/ANID-GITHUB/Historico-de-Proyectos-Adjudicados/master/BDH_HISTORICA.csv,2026-09-25T05:05:34+00:00,requests
anid,Universidad Austral de Chile,2023,,montos_anid_nodos,398625000,CLP,Adjudicado en el instrumento NODOS,https://raw.githubusercontent.com/ANID-GITHUB/Historico-de-Proyectos-Adjudicados/master/BDH_HISTORICA.csv,2026-09-25T05:05:34+00:00,requests
anid,Universidad Austral de Chile,2023,,montos_anid_postdoctorado,813720000,CLP,Adjudicado en el instrumento POSTDOCTORADO,https://raw.githubusercontent.com/ANID-GITHUB/Historico-de-Proyectos-Adjudicados/master/BDH_HISTORICA.csv,2026-09-25T05:05:34+00:00,requests
anid,Universidad Austral de Chile,2023,,montos_anid_regular,5501674000,CLP,Adjudicado en el instrumento REGULAR,https://raw.githubusercontent.com/ANID-GITHUB/Historico-de-Proyectos-Adjudicados/master/BDH_HISTORICA.csv,2026-09-25T05:05:34+00:00,requests
anid,Universidad Austral de Chile,2024,,montos_anid_fomento_vinculacion_internacional_-_fovi,38250000,CLP,Adjudicado en el instrumento FOMENTO VINCULACION INTERNACIONAL - FOVI,https://raw.githubusercontent.com/ANID-GITHUB/Historico-de-Proyectos-Adjudicados/master/BDH_HISTORICA.csv,2026-09-25T05:05:34+00:00,requests
anid,Universidad Austral de Chile,2024,,montos_anid_idea_-_i+d,444954780,CLP,Adjudicado en el instrumento IDEA - I+D,https://raw.githubusercontent.com/ANID-GITHUB/Historico-de-Proyectos-Adjudicados/master/BDH_HISTORICA.csv,2026-09-25T05:05:34+00:00,requests
anid,Universidad Austral de Chile,2024,,montos_anid_idea_-_it,226000000,CLP,Adjudicado en el instrumento IDEA - IT,https://raw.githubusercontent.com/ANID-GITHUB/Historico-de-Proyectos-Adjudicados/master/BDH_HISTORICA.csv,2026-09-25T05:05:34+00:00,requests
anid,Universidad Austral de Chile,2024,,montos_anid_ingenieria_2030,892900000,CLP,Adjudicado en el instrumento INGENIERIA 2030,https://raw.githubusercontent.com/ANID-GITHUB/Historico-de-Proyectos-Adjudicados/master/BDH_HISTORICA.csv,2026-09-25T05:05:34+00:00,requests
anid,Universidad Austral de Chile,2024,,montos_anid_iniciacion,946181000,CLP,Adjudicado en el instrumento INICIACION,https://raw.githubusercontent.com/ANID-GITHUB/Historico-de-Proyectos-Adjudicados/master/BDH_HISTORICA.csv,2026-09-25T05:05:34+00:00,requests
anid,Universidad Austral de Chile,2024,,montos_anid_movilidad_-_ecos,7000000,CLP,Adjudicado en el instrumento MOVILIDAD - ECOS,https://raw.githubusercontent.com/ANID-GITHUB/Historico-de-Proyectos-Adjudicados/master/BDH_HISTORICA.csv,2026-09-25T05:05:34+00:00,requests
anid,Universidad Austral de Chile,2024,,montos_anid_postdoctorado,886743000,CLP,Adjudicado en el instrumento POSTDOCTORADO,https://raw.githubusercontent.com/ANID-GITHUB/Historico-de-Proyectos-Adjudicados/master/BDH_HISTORICA.csv,2026-09-25T05:05:34+00:00,requests
anid,Universidad Austral de Chile,2024,,montos_anid_regular,6599550000,CLP,Adjudicado en el instrumento REGULAR,https://raw.githubusercontent.com/ANID-GITHUB/Historico-de-Proyectos-Adjudicados/master/BDH_HISTORICA.csv,2026-09-25T05:05:34+00:00,requests
anid,Universidad Austral de Chile,2025,,montos_anid_anid_nacional_-_subvencion_a_la_instalacion_en_la_academia,209300000,CLP,Adjudicado en el instrumento ANID NACIONAL - SUBVENCION A LA INSTALACION EN LA ACADEMIA,https://raw.githubusercontent.com/ANID-GITHUB/Historico-de-Proyectos-Adjudicados/master/BDH_HISTORICA.csv,2026-09-25T05:05:34+00:00,requests
anid,Universidad Austral de Chile,2025,,montos_anid_centros_de_investigacion_de_interes_nacional,6089431000,CLP,Adjudicado en el instrumento CENTROS DE INVESTIGACION DE INTERES NACIONAL,https://raw.githubusercontent.com/ANID-GITHUB/Historico-de-Proyectos-Adjudicados/master/BDH_HISTORICA.csv,2026-09-25T05:05:34+00:00,requests
anid,Universidad Austral de Chile,2025,,montos_anid_conocimiento_2030,1798265000,CLP,Adjudicado en el instrumento CONOCIMIENTO 2030,https://raw.githubusercontent.com/ANID-GITHUB/Historico-de-Proyectos-Adjudicados/master/BDH_HISTORICA.csv,2026-09-25T05:05:34+00:00,requests
anid,Universidad Austral de Chile,2025,,montos_anid_fomento_vinculacion_internacional___fovi,119935000,CLP,Adjudicado en el instrumento FOMENTO VINCULACION INTERNACIONAL _ FOVI,https://raw.githubusercontent.com/ANID-GITHUB/Historico-de-Proyectos-Adjudicados/master/BDH_HISTORICA.csv,2026-09-25T05:05:34+00:00,requests
anid,Universidad Austral de Chile,2025,,montos_anid_idea_-_i+d,734869000,CLP,Adjudicado en el instrumento IDEA - I+D,https://raw.githubusercontent.com/ANID-GITHUB/Historico-de-Proyectos-Adjudicados/master/BDH_HISTORICA.csv,2026-09-25T05:05:34+00:00,requests
anid,Universidad Austral de Chile,2025,,montos_anid_iniciacion,897277000,CLP,Adjudicado en el instrumento INICIACION,https://raw.githubusercontent.com/ANID-GITHUB/Historico-de-Proyectos-Adjudicados/master/BDH_HISTORICA.csv,2026-09-25T05:05:34+00:00,requests
anid,Universidad Austral de Chile,2025,,montos_anid_nodos,330204000,CLP,Adjudicado en el instrumento NODOS,https://raw.githubusercontent.com/ANID-GITHUB/Historico-de-Proyectos-Adjudicados/master/BDH_HISTORICA.csv,2026-09-25T05:05:34+00:00,requests
anid,Universidad Austral de Chile,2025,,montos_anid_postdoctorado,1034412000,CLP,Adjudicado en el instrumento POSTDOCTORADO,https://raw.githubusercontent.com/ANID-GITHUB/Historico-de-Proyectos-Adjudicados/master/BDH_HISTORICA.csv,2026-09-25T05:05:34+00:00,requests
anid,Universidad Austral de Chile,2025,,montos_anid_proyectos_de_exploracion,695280000,CLP,Adjudicado en el instrumento PROYECTOS DE EXPLORACION,https://raw.githubusercontent.com/ANID-GITHUB/Historico-de-Proyectos-Adjudicados/master/BDH_HISTORICA.csv,2026-09-25T05:05:34+00:00,requests
anid,Universidad Austral de Chile,2025,,montos_anid_regular,5635914000,CLP,Adjudicado en el instrumento REGULAR,https://raw.githubusercontent.com/ANID-GITHUB/Historico-de-Proyectos-Adjudicados/master/BDH_HISTORICA.csv,2026-09-25T05:05:34+00:00,requests
anid,Universidad Austral de Chile,2026,,montos_anid_fondo_alma,39900000,CLP,Adjudicado en el instrumento FONDO ALMA,https://raw.githubusercontent.com/ANID-GITHUB/Historico-de-Proyectos-Adjudicados/master/BDH_HISTORICA.csv,2026-09-25T05:05:34+00:00,requests
anid,Universidad Austral de Chile,2026,,montos_anid_idea___id,910342000,CLP,Adjudicado en el instrumento IDEA _ ID,https://raw.githubusercontent.com/ANID-GITHUB/Historico-de-Proyectos-Adjudicados/master/BDH_HISTORICA.csv,2026-09-25T05:05:34+00:00,requests
anid,Universidad Austral de Chile,2026,,montos_anid_iniciacion,813160000,CLP,Adjudicado en el instrumento INICIACION,https://raw.githubusercontent.com/ANID-GITHUB/Historico-de-Proyectos-Adjudicados/master/BDH_HISTORICA.csv,2026-09-25T05:05:34+00:00,requests
anid,Universidad Austral de Chile,2026,,montos_anid_postdoctorado,695964000,CLP,Adjudicado en el instrumento POSTDOCTORADO,https://raw.githubusercontent.com/ANID-GITHUB/Historico-de-Proyectos-Adjudicados/master/BDH_HISTORICA.csv,2026-09-25T05:05:34+00:00,requests
anid,Universidad Austral de Chile,2026,,montos_anid_regular,5622944000,CLP,Adjudicado en el instrumento REGULAR,https://raw.githubusercontent.com/ANID-GITHUB/Historico-de-Proyectos-Adjudicados/master/BDH_HISTORICA.csv,2026-09-25T05:05:34+00:00,requests
anid,Universidad Autonoma de Chile,2015,,montos_anid_anillos_cyt,450000000,CLP,Adjudicado en el instrumento ANILLOS CYT,https://raw.githubusercontent.com/ANID-GITHUB/Historico-de-Proyectos-Adjudicados/master/BDH_HISTORICA.csv,2026-09-25T05:05:34+00:00,requests
anid,Universidad Autonoma de Chile,2015,,montos_anid_anillos_de_investigacion_en_ciencias_y_tecnologia,450000000,CLP,Adjudicado en el instrumento ANILLOS DE INVESTIGACION EN CIENCIAS Y TECNOLOGIA,https://raw.githubusercontent.com/ANID-GITHUB/Historico-de-Proyectos-Adjudicados/master/BDH_HISTORICA.csv,2026-09-25T05:05:34+00:00,requests
anid,Universidad Autonoma de Chile,2015,,montos_anid_idea_en_dos_etapas,149604000,CLP,Adjudicado en el instrumento IDEA EN DOS ETAPAS,https://raw.githubusercontent.com/ANID-GITHUB/Historico-de-Proyectos-Adjudicados/master/BDH_HISTORICA.csv,2026-09-25T05:05:34+00:00,requests
anid,Universidad Autonoma de Chile,2015,,montos_anid_iniciacion,644447000,CLP,Adjudicado en el instrumento INICIACION,https://raw.githubusercontent.com/ANID-GITHUB/Historico-de-Proyectos-Adjudicados/master/BDH_HISTORICA.csv,2026-09-25T05:05:34+00:00,requests
anid,Universidad Autonoma de Chile,2015,,montos_anid_postdoctorado,199397000,CLP,Adjudicado en el instrumento POSTDOCTORADO,https://raw.githubusercontent.com/ANID-GITHUB/Historico-de-Proyectos-Adjudicados/master/BDH_HISTORICA.csv,2026-09-25T05:05:34+00:00,requests
anid,Universidad Autonoma de Chile,2015,,montos_anid_regular,339494000,CLP,Adjudicado en el instrumento REGULAR,https://raw.githubusercontent.com/ANID-GITHUB/Historico-de-Proyectos-Adjudicados/master/BDH_HISTORICA.csv,2026-09-25T05:05:34+00:00,requests
anid,Universidad Autonoma de Chile,2016,,montos_anid_iniciacion,1083106000,CLP,Adjudicado en el instrumento INICIACION,https://raw.githubusercontent.com/ANID-GITHUB/Historico-de-Proyectos-Adjudicados/master/BDH_HISTORICA.csv,2026-09-25T05:05:34+00:00,requests
anid,Universidad Autonoma de Chile,2016,,montos_anid_redes_internacionales_-_programa_de_apoyo_a_la_formacion_de_redes_internacionales_entre_centros_de_investigacion,15980000,CLP,Adjudicado en el instrumento REDES INTERNACIONALES - PROGRAMA DE APOYO A LA FORMACION DE REDES INTERNACIONALES ENTRE CENTROS DE INVESTIGACION,https://raw.githubusercontent.com/ANID-GITHUB/Historico-de-Proyectos-Adjudicados/master/BDH_HISTORICA.csv,2026-09-25T05:05:34+00:00,requests
anid,Universidad Autonoma de Chile,2016,,montos_anid_regular,189069000,CLP,Adjudicado en el instrumento REGULAR,https://raw.githubusercontent.com/ANID-GITHUB/Historico-de-Proyectos-Adjudicados/master/BDH_HISTORICA.csv,2026-09-25T05:05:34+00:00,requests
anid,Universidad Autonoma de Chile,2017,,montos_anid_idea_en_dos_etapas,199996000,CLP,Adjudicado en el instrumento IDEA EN DOS ETAPAS,https://raw.githubusercontent.com/ANID-GITHUB/Historico-de-Proyectos-Adjudicados/master/BDH_HISTORICA.csv,2026-09-25T05:05:34+00:00,requests
anid,Universidad Autonoma de Chile,2017,,montos_anid_idea_en_dos_etapas_tematico_en_inocuidad_y_calidad_alimentaria,132293000,CLP,Adjudicado en el instrumento IDEA EN DOS ETAPAS TEMATICO EN INOCUIDAD Y CALIDAD ALIMENTARIA,https://raw.githubusercontent.com/ANID-GITHUB/Historico-de-Proyectos-Adjudicados/master/BDH_HISTORICA.csv,2026-09-25T05:05:34+00:00,requests
anid,Universidad Autonoma de Chile,2017,,montos_anid_iniciacion,591865000,CLP,Adjudicado en el instrumento INICIACION,https://raw.githubusercontent.com/ANID-GITHUB/Historico-de-Proyectos-Adjudicados/master/BDH_HISTORICA.csv,2026-09-25T05:05:34+00:00,requests
anid,Universidad Autonoma de Chile,2017,,montos_anid_movilidad_-_programa_de_cooperacion_cientifica_ecos/conicyt,2100000,CLP,Adjudicado en el instrumento MOVILIDAD - PROGRAMA DE COOPERACION CIENTIFICA ECOS/CONICYT,https://raw.githubusercontent.com/ANID-GITHUB/Historico-de-Proyectos-Adjudicados/master/BDH_HISTORICA.csv,2026-09-25T05:05:34+00:00,requests
anid,Universidad Autonoma de Chile,2017,,montos_anid_postdoctorado,36048000,CLP,Adjudicado en el instrumento POSTDOCTORADO,https://raw.githubusercontent.com/ANID-GITHUB/Historico-de-Proyectos-Adjudicados/master/BDH_HISTORICA.csv,2026-09-25T05:05:34+00:00,requests
anid,Universidad Autonoma de Chile,2017,,montos_anid_redes_internacionales_-_redes_internacionales_para_investigadores(as)_en_etapa_inicial,193655000,CLP,Adjudicado en el instrumento REDES INTERNACIONALES - REDES INTERNACIONALES PARA INVESTIGADORES(AS) EN ETAPA INICIAL,https://raw.githubusercontent.com/ANID-GITHUB/Historico-de-Proyectos-Adjudicados/master/BDH_HISTORICA.csv,2026-09-25T05:05:34+00:00,requests
anid,Universidad Autonoma de Chile,2017,,montos_anid_regular,674110000,CLP,Adjudicado en el instrumento REGULAR,https://raw.githubusercontent.com/ANID-GITHUB/Historico-de-Proyectos-Adjudicados/master/BDH_HISTORICA.csv,2026-09-25T05:05:34+00:00,requests
anid,Universidad Autonoma de Chile,2017,,montos_anid_subvencion_a_la_instalacion_en_la_academia,351424000,CLP,Adjudicado en el instrumento SUBVENCION A LA INSTALACION EN LA ACADEMIA,https://raw.githubusercontent.com/ANID-GITHUB/Historico-de-Proyectos-Adjudicados/master/BDH_HISTORICA.csv,2026-09-25T05:05:34+00:00,requests
anid,Universidad Autonoma de Chile,2018,,montos_anid_concurso_nacional_de_proyectos_de_investigacion_y_desarrollo_en_salud,116463000,CLP,Adjudicado en el instrumento CONCURSO NACIONAL DE PROYECTOS DE INVESTIGACION Y DESARROLLO EN SALUD,https://raw.githubusercontent.com/ANID-GITHUB/Historico-de-Proyectos-Adjudicados/master/BDH_HISTORICA.csv,2026-09-25T05:05:34+00:00,requests
anid,Universidad Autonoma de Chile,2018,,montos_anid_iniciacion,825358000,CLP,Adjudicado en el instrumento INICIACION,https://raw.githubusercontent.com/ANID-GITHUB/Historico-de-Proyectos-Adjudicados/master/BDH_HISTORICA.csv,2026-09-25T05:05:34+00:00,requests
anid,Universidad Autonoma de Chile,2018,,montos_anid_movilidad_-_ecos,12600000,CLP,Adjudicado en el instrumento MOVILIDAD - ECOS,https://raw.githubusercontent.com/ANID-GITHUB/Historico-de-Proyectos-Adjudicados/master/BDH_HISTORICA.csv,2026-09-25T05:05:34+00:00,requests
anid,Universidad Autonoma de Chile,2018,,montos_anid_postdoctorado,238872000,CLP,Adjudicado en el instrumento POSTDOCTORADO,https://raw.githubusercontent.com/ANID-GITHUB/Historico-de-Proyectos-Adjudicados/master/BDH_HISTORICA.csv,2026-09-25T05:05:34+00:00,requests
anid,Universidad Autonoma de Chile,2018,,montos_anid_regular,772697000,CLP,Adjudicado en el instrumento REGULAR,https://raw.githubusercontent.com/ANID-GITHUB/Historico-de-Proyectos-Adjudicados/master/BDH_HISTORICA.csv,2026-09-25T05:05:34+00:00,requests
anid,Universidad Autonoma de Chile,2019,,montos_anid_iniciacion,785314000,CLP,Adjudicado en el instrumento INICIACION,https://raw.githubusercontent.com/ANID-GITHUB/Historico-de-Proyectos-Adjudicados/master/BDH_HISTORICA.csv,2026-09-25T05:05:34+00:00,requests
anid,Universidad Autonoma de Chile,2019,,montos_anid_investigacion_conjunta_-_peru,19865000,CLP,Adjudicado en el instrumento INVESTIGACION CONJUNTA - PERU,https://raw.githubusercontent.com/ANID-GITHUB/Historico-de-Proyectos-Adjudicados/master/BDH_HISTORICA.csv,2026-09-25T05:05:34+00:00,requests
anid,Universidad Autonoma de Chile,2019,,montos_anid_movilidad_-_ecos,25200000,CLP,Adjudicado en el instrumento MOVILIDAD - ECOS,https://raw.githubusercontent.com/ANID-GITHUB/Historico-de-Proyectos-Adjudicados/master/BDH_HISTORICA.csv,2026-09-25T05:05:34+00:00,requests
anid,Universidad Autonoma de Chile,2019,,montos_anid_postdoctorado,499218000,CLP,Adjudicado en el instrumento POSTDOCTORADO,https://raw.githubusercontent.com/ANID-GITHUB/Historico-de-Proyectos-Adjudicados/master/BDH_HISTORICA.csv,2026-09-25T05:05:34+00:00,requests
anid,Universidad Autonoma de Chile,2019,,montos_anid_redes_internacionales_-_redes,60700000,CLP,Adjudicado en el instrumento REDES INTERNACIONALES - REDES,https://raw.githubusercontent.com/ANID-GITHUB/Historico-de-Proyectos-Adjudicados/master/BDH_HISTORICA.csv,2026-09-25T05:05:34+00:00,requests
anid,Universidad Autonoma de Chile,2019,,montos_anid_regular,362287000,CLP,Adjudicado en el instrumento REGULAR,https://raw.githubusercontent.com/ANID-GITHUB/Historico-de-Proyectos-Adjudicados/master/BDH_HISTORICA.csv,2026-09-25T05:05:34+00:00,requests
anid,Universidad Autonoma de Chile,2019,,montos_anid_subvencion_a_la_instalacion_en_la_academia,181995000,CLP,Adjudicado en el instrumento SUBVENCION A LA INSTALACION EN LA ACADEMIA,https://raw.githubusercontent.com/ANID-GITHUB/Historico-de-Proyectos-Adjudicados/master/BDH_HISTORICA.csv,2026-09-25T05:05:34+00:00,requests
anid,Universidad Autonoma de Chile,2020,,montos_anid_capital_social_-_accion_regional,99999000,CLP,Adjudicado en el instrumento CAPITAL SOCIAL - ACCION REGIONAL,https://raw.githubusercontent.com/ANID-GITHUB/Historico-de-Proyectos-Adjudicados/master/BDH_HISTORICA.csv,2026-09-25T05:05:34+00:00,requests
anid,Universidad Autonoma de Chile,2020,,montos_anid_covid-19,89000000,CLP,Adjudicado en el instrumento COVID-19,https://raw.githubusercontent.com/ANID-GITHUB/Historico-de-Proyectos-Adjudicados/master/BDH_HISTORICA.csv,2026-09-25T05:05:34+00:00,requests
anid,Universidad Autonoma de Chile,2020,,montos_anid_fondo_gemini,5000000,CLP,Adjudicado en el instrumento FONDO GEMINI,https://raw.githubusercontent.com/ANID-GITHUB/Historico-de-Proyectos-Adjudicados/master/BDH_HISTORICA.csv,2026-09-25T05:05:34+00:00,requests
anid,Universidad Autonoma de Chile,2020,,montos_anid_iniciacion,515074000,CLP,Adjudicado en el instrumento INICIACION,https://raw.githubusercontent.com/ANID-GITHUB/Historico-de-Proyectos-Adjudicados/master/BDH_HISTORICA.csv,2026-09-25T05:05:34+00:00,requests
anid,Universidad Autonoma de Chile,2020,,montos_anid_investigacion_conjunta_-_peru,44000000,CLP,Adjudicado en el instrumento INVESTIGACION CONJUNTA - PERU,https://raw.githubusercontent.com/ANID-GITHUB/Historico-de-Proyectos-Adjudicados/master/BDH_HISTORICA.csv,2026-09-25T05:05:34+00:00,requests
anid,Universidad Autonoma de Chile,2020,,montos_anid_movilidad_-_ecos,9280000,CLP,Adjudicado en el instrumento MOVILIDAD - ECOS,https://raw.githubusercontent.com/ANID-GITHUB/Historico-de-Proyectos-Adjudicados/master/BDH_HISTORICA.csv,2026-09-25T05:05:34+00:00,requests
anid,Universidad Autonoma de Chile,2020,,montos_anid_postdoctorado,133340000,CLP,Adjudicado en el instrumento POSTDOCTORADO,https://raw.githubusercontent.com/ANID-GITHUB/Historico-de-Proyectos-Adjudicados/master/BDH_HISTORICA.csv,2026-09-25T05:05:34+00:00,requests
anid,Universidad Autonoma de Chile,2020,,montos_anid_regular,1464643000,CLP,Adjudicado en el instrumento REGULAR,https://raw.githubusercontent.com/ANID-GITHUB/Historico-de-Proyectos-Adjudicados/master/BDH_HISTORICA.csv,2026-09-25T05:05:34+00:00,requests
anid,Universidad Autonoma de Chile,2021,,montos_anid_anillos_cyt,450000000,CLP,Adjudicado en el instrumento ANILLOS CYT,https://raw.githubusercontent.com/ANID-GITHUB/Historico-de-Proyectos-Adjudicados/master/BDH_HISTORICA.csv,2026-09-25T05:05:34+00:00,requests
