fuente,universidad,anio_dato,ventana,variable,valor,unidad,definicion,url,fecha_descarga,metodo
sies,Universidad La Republica,2025,,academicos_doctorado,5.0,personas,Personas cuyo grado académico máximo es doctor,https://mifuturo.cl/wp-content/uploads/2025/12/PAC_web_2008_2025_SIES_EE.xlsx,2026-09-25T04:31:34+00:00,requests
sies,Universidad La Republica,2025,,academicos_extranjeros,4.0,personas,Personas de nacionalidad distinta de la chilena,https://mifuturo.cl/wp-content/uploads/2025/12/PAC_web_2008_2025_SIES_EE.xlsx,2026-09-25T04:31:34+00:00,requests
sies,Universidad de Las Americas,2025,,academicos_total,2857.0,personas,Personas con función académica declaradas por la institución,https://mifuturo.cl/wp-content/uploads/2025/12/PAC_web_2008_2025_SIES_EE.xlsx,2026-09-25T04:31:34+00:00,requests
sies,Universidad de Las Americas,2025,,academicos_doctorado,461.0,personas,Personas cuyo grado académico máximo es doctor,https://mifuturo.cl/wp-content/uploads/2025/12/PAC_web_2008_2025_SIES_EE.xlsx,2026-09-25T04:31:34+00:00,requests
sies,Universidad de Las Americas,2025,,academicos_extranjeros,107.0,personas,Personas de nacionalidad distinta de la chilena,https://mifuturo.cl/wp-content/uploads/2025/12/PAC_web_2008_2025_SIES_EE.xlsx,2026-09-25T04:31:34+00:00,requests
sies,Universidad Andres Bello,2025,,academicos_total,5512.0,personas,Personas con función académica declaradas por la institución,https://mifuturo.cl/wp-content/uploads/2025/12/PAC_web_2008_2025_SIES_EE.xlsx,2026-09-25T04:31:34+00:00,requests
sies,Universidad Andres Bello,2025,,academicos_doctorado,965.0,personas,Personas cuyo grado académico máximo es doctor,https://mifuturo.cl/wp-content/uploads/2025/12/PAC_web_2008_2025_SIES_EE.xlsx,2026-09-25T04:31:34+00:00,requests
sies,Universidad Andres Bello,2025,,academicos_extranjeros,299.0,personas,Personas de nacionalidad distinta de la chilena,https://mifuturo.cl/wp-content/uploads/2025/12/PAC_web_2008_2025_SIES_EE.xlsx,2026-09-25T04:31:34+00:00,requests
sies,Universidad de Vina del Mar,2025,,academicos_total,1074.0,personas,Personas con función académica declaradas por la institución,https://mifuturo.cl/wp-content/uploads/2025/12/PAC_web_2008_2025_SIES_EE.xlsx,2026-09-25T04:31:34+00:00,requests
sies,Universidad de Vina del Mar,2025,,academicos_doctorado,149.0,personas,Personas cuyo grado académico máximo es doctor,https://mifuturo.cl/wp-content/uploads/2025/12/PAC_web_2008_2025_SIES_EE.xlsx,2026-09-25T04:31:34+00:00,requests
sies,Universidad de Vina del Mar,2025,,academicos_extranjeros,40.0,personas,Personas de nacionalidad distinta de la chilena,https://mifuturo.cl/wp-content/uploads/2025/12/PAC_web_2008_2025_SIES_EE.xlsx,2026-09-25T04:31:34+00:00,requests
sies,Universidad Adolfo Ibanez,2025,,academicos_total,978.0,personas,Personas con función académica declaradas por la institución,https://mifuturo.cl/wp-content/uploads/2025/12/PAC_web_2008_2025_SIES_EE.xlsx,2026-09-25T04:31:34+00:00,requests
sies,Universidad Adolfo Ibanez,2025,,academicos_doctorado,427.0,personas,Personas cuyo grado académico máximo es doctor,https://mifuturo.cl/wp-content/uploads/2025/12/PAC_web_2008_2025_SIES_EE.xlsx,2026-09-25T04:31:34+00:00,requests
sies,Universidad Adolfo Ibanez,2025,,academicos_extranjeros,89.0,personas,Personas de nacionalidad distinta de la chilena,https://mifuturo.cl/wp-content/uploads/2025/12/PAC_web_2008_2025_SIES_EE.xlsx,2026-09-25T04:31:34+00:00,requests
sies,Universidad Autonoma de Chile,2025,,academicos_total,2514.0,personas,Personas con función académica declaradas por la institución,https://mifuturo.cl/wp-content/uploads/2025/12/PAC_web_2008_2025_SIES_EE.xlsx,2026-09-25T04:31:34+00:00,requests
sies,Universidad Autonoma de Chile,2025,,academicos_doctorado,544.0,personas,Personas cuyo grado académico máximo es doctor,https://mifuturo.cl/wp-content/uploads/2025/12/PAC_web_2008_2025_SIES_EE.xlsx,2026-09-25T04:31:34+00:00,requests
sies,Universidad Autonoma de Chile,2025,,academicos_extranjeros,181.0,personas,Personas de nacionalidad distinta de la chilena,https://mifuturo.cl/wp-content/uploads/2025/12/PAC_web_2008_2025_SIES_EE.xlsx,2026-09-25T04:31:34+00:00,requests
sies,Universidad de los Andes,2025,,academicos_total,1661.0,personas,Personas con función académica declaradas por la institución,https://mifuturo.cl/wp-content/uploads/2025/12/PAC_web_2008_2025_SIES_EE.xlsx,2026-09-25T04:31:34+00:00,requests
sies,Universidad de los Andes,2025,,academicos_doctorado,339.0,personas,Personas cuyo grado académico máximo es doctor,https://mifuturo.cl/wp-content/uploads/2025/12/PAC_web_2008_2025_SIES_EE.xlsx,2026-09-25T04:31:34+00:00,requests
sies,Universidad de los Andes,2025,,academicos_extranjeros,102.0,personas,Personas de nacionalidad distinta de la chilena,https://mifuturo.cl/wp-content/uploads/2025/12/PAC_web_2008_2025_SIES_EE.xlsx,2026-09-25T04:31:34+00:00,requests
sies,Universidad Adventista de Chile,2025,,academicos_total,379.0,personas,Personas con función académica declaradas por la institución,https://mifuturo.cl/wp-content/uploads/2025/12/PAC_web_2008_2025_SIES_EE.xlsx,2026-09-25T04:31:34+00:00,requests
