author_id,author_name,afiliacion_actual,orcid,areas_tematicas,documentos,citas,h_index,metricas_extra_json,status,error,scraped_at
36140190700,"Jordán, Laura",,https://www.scopus.com/redirect.uri?url=https://orcid.org/0000-0002-2306-6868&authorId=36140190700&origin=AuthorProfile&orcId=0000-0002-2306-6868&category=orcidLink,,5,35,3,"{""metrica_3"": ""0"", ""metrica_4"": ""0"", ""metrica_5"": ""0"", ""metrica_6"": ""0""}",ok,,2026-08-17T05:20:00.425344+00:00
57445531700,"Muñoz, Jamadier Uribe",,,,6,53,3,"{""metrica_3"": ""0"", ""metrica_4"": ""0"", ""metrica_5"": ""0""}",ok,,2026-08-17T05:20:01.566006+00:00
57203926604,"Hernández, Alejandra",,,,3,21,3,"{""metrica_3"": ""1"", ""metrica_4"": ""9"", ""metrica_5"": ""0.312""}",ok,,2026-08-17T05:20:03.910378+00:00
57203715485,"Aspeé, Juan",,https://www.scopus.com/redirect.uri?url=https://orcid.org/0000-0003-3456-8414&authorId=57203715485&origin=AuthorProfile&orcId=0000-0003-3456-8414&category=orcidLink,,5,46,3,"{""metrica_3"": ""0"", ""metrica_4"": ""2"", ""metrica_5"": ""13"", ""metrica_6"": ""0.723""}",ok,,2026-08-17T05:20:04.257405+00:00
57043960100,"Fernández, Ángel",,,,3,17,3,"{""metrica_3"": ""0"", ""metrica_4"": ""0"", ""metrica_5"": ""0""}",ok,,2026-08-17T05:20:07.153303+00:00
36554960300,"Tapia, Gonzalo",,,,3,41,3,{},ok,,2026-08-17T05:20:07.888508+00:00
57883913500,"Schröder, Karla",,,,5,41,3,"{""metrica_3"": ""3"", ""metrica_4"": ""5"", ""metrica_5"": ""1.021""}",ok,,2026-08-17T05:20:10.623038+00:00
55933804100,"Gillibert, Florence",,,,6,17,3,"{""metrica_3"": ""4"", ""metrica_4"": ""4"", ""metrica_5"": ""0.611""}",ok,,2026-08-17T05:20:12.075279+00:00
57208385252,"Moreno-De León, Tomás",,https://www.scopus.com/redirect.uri?url=https://orcid.org/0000-0003-4931-971X&authorId=57208385252&origin=AuthorProfile&orcId=0000-0003-4931-971X&category=orcidLink,,3,48,3,"{""metrica_3"": ""0"", ""metrica_4"": ""0"", ""metrica_5"": ""0""}",ok,,2026-08-17T05:20:12.334001+00:00
55170469100,"Ayala, Álvaro",,,,3,59,3,"{""metrica_3"": ""0"", ""metrica_4"": ""0"", ""metrica_5"": ""0""}",ok,,2026-08-17T05:20:14.617546+00:00
24923353500,"Vidal-Olivares, Álvaro",,,,24,42,3,"{""metrica_3"": ""5"", ""metrica_4"": ""1"", ""metrica_5"": ""0.154""}",ok,,2026-08-17T05:20:16.635343+00:00
57198188203,"Herrera, Estefania",,,,3,44,3,{},ok,,2026-08-17T05:20:17.486171+00:00
6602986882,"Ferrer, Verónica",,,,4,36,3,{},ok,,2026-08-17T05:20:20.224700+00:00
7202051277,"Sánchez, Lucía",,,,4,28,3,{},ok,,2026-08-17T05:20:22.401420+00:00
56717718700,"Rodríguez-Valentino, Camilo",,,,4,31,3,"{""metrica_3"": ""1"", ""metrica_4"": ""4"", ""metrica_5"": ""0.24""}",ok,,2026-08-17T05:20:23.185227+00:00
57190286746,"Villablanca, Sebastián Mansilla",,,,8,22,3,"{""metrica_3"": ""0"", ""metrica_4"": ""0"", ""metrica_5"": ""0"", ""metrica_6"": ""0""}",ok,,2026-08-17T05:20:25.797537+00:00
59217668700,"Muñoz C, Eduardo",,,,3,21,3,"{""metrica_3"": ""0"", ""metrica_4"": ""0"", ""metrica_5"": ""0""}",ok,,2026-08-17T05:20:27.884308+00:00
57446268900,"Tello, Manuel",,,,3,100,3,"{""metrica_3"": ""1"", ""metrica_4"": ""55"", ""metrica_5"": ""2.793""}",ok,,2026-08-17T05:20:27.816447+00:00
36854256300,"Olivares, David",,,,3,63,3,{},ok,,2026-08-17T05:20:31.967785+00:00
57050403600,"Meier, Humberto Gómez",,,,3,104,3,{},ok,,2026-08-17T05:20:32.269679+00:00
55081268600,"Puentes, Mónica",,,,4,51,3,{},ok,,2026-08-17T05:20:32.609321+00:00
57189046584,"Vallina-Hernández, Ana Maria",,,,14,96,3,"{""metrica_3"": ""4"", ""metrica_4"": ""5"", ""metrica_5"": ""0.562""}",ok,,2026-08-17T05:20:37.200902+00:00
57192265875,"Valdebenito, Daniela",,,,4,31,3,"{""metrica_3"": ""4"", ""metrica_4"": ""8"", ""metrica_5"": ""0.762""}",ok,,2026-08-17T05:20:37.823190+00:00
57563658300,"Castillo-Novales, Diyanira",,,,15,43,4,"{""metrica_3"": ""2"", ""metrica_4"": ""4"", ""metrica_5"": ""0.78""}",ok,,2026-08-17T05:20:37.876523+00:00
58182495500,"Faúndez-Urbina, Carlos A.",,,,5,36,3,"{""metrica_3"": ""0"", ""metrica_4"": ""1"", ""metrica_5"": ""9"", ""metrica_6"": ""0.814""}",ok,,2026-08-17T05:20:42.244982+00:00
57201618661,"Gladic Miralles, Jadranka",,,,3,9,3,"{""metrica_3"": ""2"", ""metrica_4"": ""3"", ""metrica_5"": ""0.083""}",ok,,2026-08-17T05:20:43.181696+00:00
57201088288,"Suazo, Constanza",,,,3,36,3,"{""metrica_3"": ""0"", ""metrica_4"": ""0"", ""metrica_5"": ""0""}",ok,,2026-08-17T05:20:43.867194+00:00
57087296100,"Bassaber, Arlette",,,,3,18,3,"{""metrica_3"": ""0"", ""metrica_4"": ""0"", ""metrica_5"": ""0""}",ok,,2026-08-17T05:20:46.723899+00:00
57223694919,"Ballyram, Stacy Anushka",,,,4,46,3,"{""metrica_3"": ""0"", ""metrica_4"": ""0"", ""metrica_5"": ""0""}",ok,,2026-08-17T05:20:48.752078+00:00
57219601051,"Iturbe-Sarunic, Catalina",,https://www.scopus.com/redirect.uri?url=https://orcid.org/0000-0001-7472-4499&authorId=57219601051&origin=AuthorProfile&orcId=0000-0001-7472-4499&category=orcidLink,,5,17,3,"{""metrica_3"": ""0"", ""metrica_4"": ""0"", ""metrica_5"": ""2"", ""metrica_6"": ""2"", ""metrica_7"": ""0.239""}",ok,,2026-08-17T05:20:49.605164+00:00
48361159100,"de Nordenflycht Bresky, Adolfo",,,,5,27,3,{},ok,,2026-08-17T05:20:51.893670+00:00
15827914000,"Llanos, Jenny",,,,4,141,3,{},ok,,2026-08-17T05:20:54.405001+00:00
56490229100,"Gallardo, Francisco",,,,4,47,3,"{""metrica_3"": ""0""}",ok,,2026-08-17T05:20:54.382039+00:00
6507527770,"Galbiati, Jorge",,,,7,56,3,"{""metrica_3"": ""0"", ""metrica_4"": ""0"", ""metrica_5"": ""1"", ""metrica_6"": ""0"", ""metrica_7"": ""0""}",ok,,2026-08-17T05:20:56.958895+00:00
57210990200,"Saavedra-Torrico, Jorge",,,,5,43,3,"{""metrica_3"": ""0"", ""metrica_4"": ""0"", ""metrica_5"": ""0""}",ok,,2026-08-17T05:20:58.690436+00:00
55420306400,"Valenzuela-Henríquez, Francisco",,,,6,63,3,"{""metrica_3"": ""0"", ""metrica_4"": ""0"", ""metrica_5"": ""0""}",ok,,2026-08-17T05:20:59.259592+00:00
58294763600,"Arenas-Martija, Andoni",,,,6,34,3,"{""metrica_3"": ""0"", ""metrica_4"": ""1"", ""metrica_5"": ""3"", ""metrica_6"": ""0""}",ok,,2026-08-17T05:21:01.996705+00:00
25630933100,"Muñoz, Francesco Carretta",,,,9,38,4,"{""metrica_3"": ""0"", ""metrica_4"": ""2"", ""metrica_5"": ""6"", ""metrica_6"": ""0.737""}",ok,,2026-08-17T05:21:03.401111+00:00
55440034600,"Vargas, Esteban",,,,19,119,3,"{""metrica_3"": ""2"", ""metrica_4"": ""1"", ""metrica_5"": ""0.315""}",ok,,2026-08-17T05:21:04.919451+00:00
57213722147,"Martínez, Fabiola",,,,3,78,3,{},ok,,2026-08-17T05:21:06.556693+00:00
58085611700,"Carrasco, Vinka",,,,5,42,3,"{""metrica_3"": ""0"", ""metrica_4"": ""0"", ""metrica_5"": ""0"", ""metrica_6"": ""0"", ""metrica_7"": ""0""}",ok,,2026-08-17T05:21:08.950725+00:00
9741196300,"Robles, Patricio",,,,13,27,3,"{""metrica_3"": ""1"", ""metrica_4"": ""0"", ""metrica_5"": ""0""}",ok,,2026-08-17T05:21:09.243254+00:00
58475303000,"Schneider-Valenzuela, Isadora",,,,5,24,3,"{""metrica_3"": ""2"", ""metrica_4"": ""3"", ""metrica_5"": ""0.301""}",ok,,2026-08-17T05:21:10.947651+00:00
56087830600,"Valenzuela, Aníbal",,,,3,42,3,{},ok,,2026-08-17T05:21:13.719679+00:00
56550806900,"Lira, Eugenio",,,,4,96,3,"{""metrica_3"": ""0"", ""metrica_4"": ""0"", ""metrica_5"": ""0""}",ok,,2026-08-17T05:21:14.319556+00:00
57213286304,"Sanhueza, Carmen Montecinos",,,,3,29,3,"{""metrica_3"": ""0"", ""metrica_4"": ""0"", ""metrica_5"": ""0""}",ok,,2026-08-17T05:21:14.915124+00:00
57224532845,"Cádiz, Fabiola",,,,3,58,3,"{""metrica_3"": ""0"", ""metrica_4"": ""0"", ""metrica_5"": ""0""}",ok,,2026-08-17T05:21:19.003228+00:00
57194230266,"Rives-Blanchard, Ninette",,,,3,32,3,"{""metrica_3"": ""1"", ""metrica_4"": ""13"", ""metrica_5"": ""0.813""}",ok,,2026-08-17T05:21:19.496803+00:00
57194153115,"Aedo, Javier Rodríguez",,,,15,30,3,"{""metrica_3"": ""0"", ""metrica_4"": ""0"", ""metrica_5"": ""0"", ""metrica_6"": ""0"", ""metrica_7"": ""0"", ""metrica_8"": ""0"", ""metrica_9"": ""0"", ""metrica_10"": ""1"", ""metrica_11"": ""0"", ""metrica_12"": ""0""}",ok,,2026-08-17T05:21:20.204038+00:00
59094352300,"Alonso, Francisco",,,,5,30,3,"{""metrica_3"": ""0"", ""metrica_4"": ""1"", ""metrica_5"": ""13"", ""metrica_6"": ""1.393""}",ok,,2026-08-17T05:21:22.997960+00:00
57214228743,"Jofré-Pérez, Christian",,,,5,46,3,"{""metrica_3"": ""0"", ""metrica_4"": ""0"", ""metrica_5"": ""0""}",ok,,2026-08-17T05:21:24.297957+00:00
57193618475,"Pinto, Marcela",,,,3,98,3,{},ok,,2026-08-17T05:21:25.639338+00:00
25621850100,"Merino, José",,,,4,20,3,{},ok,,2026-08-17T05:21:27.415073+00:00
57218384456,"Álvarez-Figueroa, Francisca",,,,10,25,3,{},ok,,2026-08-17T05:21:28.994678+00:00
58171887300,"Ortega, Alvaro González",,,,3,21,3,"{""metrica_3"": ""0"", ""metrica_4"": ""0"", ""metrica_5"": ""0""}",ok,,2026-08-17T05:21:31.433977+00:00
57189902730,"Gatica, Cristian Curilem",,,,4,34,3,"{""metrica_3"": ""1"", ""metrica_4"": ""10"", ""metrica_5"": ""0.117""}",ok,,2026-08-17T05:21:31.499226+00:00
58843404200,"Barrera-García, José",,,,21,81,4,"{""metrica_3"": ""3"", ""metrica_4"": ""16"", ""metrica_5"": ""1.191""}",ok,,2026-08-17T05:21:33.729309+00:00
56666483500,"López, Jesús",,,,4,62,4,"{""metrica_3"": ""2"", ""metrica_4"": ""10"", ""metrica_5"": ""0.81""}",ok,,2026-08-17T05:21:35.448307+00:00
57223234659,"Suquillo, Betzabeth J.",,,,11,46,3,"{""metrica_3"": ""0"", ""metrica_4"": ""0"", ""metrica_5"": ""0"", ""metrica_6"": ""0"", ""metrica_7"": ""0"", ""metrica_8"": ""3"", ""metrica_9"": ""2"", ""metrica_10"": ""0.251""}",ok,,2026-08-17T05:21:37.136090+00:00
56732706700,"Barraza, Jorge",,,,4,69,3,"{""metrica_3"": ""0"", ""metrica_4"": ""0"", ""metrica_5"": ""0""}",ok,,2026-08-17T05:21:38.220614+00:00
57218955618,"Sandoval-Rodríguez, Katia",,,,5,21,4,"{""metrica_3"": ""0"", ""metrica_4"": ""1"", ""metrica_5"": ""4"", ""metrica_6"": ""0.687""}",ok,,2026-08-17T05:21:41.347578+00:00
57216621923,"González-Niculcar, Bryan",,,,7,51,3,"{""metrica_3"": ""0"", ""metrica_4"": ""0"", ""metrica_5"": ""0""}",ok,,2026-08-17T05:21:41.796926+00:00
59827888500,"Sánchez, Susana A.",,,,4,65,3,{},ok,,2026-08-17T05:21:43.999861+00:00
56425669200,"Catalán, Marcela",,,,3,48,3,"{""metrica_3"": ""1"", ""metrica_4"": ""12"", ""metrica_5"": ""0.419""}",ok,,2026-08-17T05:21:46.871384+00:00
57216301607,"Ramírez-Moreno, Nicolás",,,,4,49,3,"{""metrica_3"": ""0"", ""metrica_4"": ""0"", ""metrica_5"": ""0""}",ok,,2026-08-17T05:21:47.871176+00:00
56810419100,"Sánchez, Patricio",,,,3,25,3,"{""metrica_3"": ""0"", ""metrica_4"": ""0"", ""metrica_5"": ""0""}",ok,,2026-08-17T05:21:49.269419+00:00
57148020000,"Badillo-Vargas, Carolina",,,,3,17,3,"{""metrica_3"": ""0"", ""metrica_4"": ""0"", ""metrica_5"": ""0""}",ok,,2026-08-17T05:21:52.421163+00:00
57204363408,"Molina, Martín",,,,5,73,3,"{""metrica_3"": ""1"", ""metrica_4"": ""40"", ""metrica_5"": ""1.925""}",ok,,2026-08-17T05:21:53.333296+00:00
57384700800,"Montero, Cecilia",,https://www.scopus.com/redirect.uri?url=https://orcid.org/0000-0002-9089-8373&authorId=57384700800&origin=AuthorProfile&orcId=0000-0002-9089-8373&category=orcidLink,,3,27,3,"{""metrica_3"": ""1"", ""metrica_4"": ""5"", ""metrica_5"": ""0.374""}",ok,,2026-08-17T05:21:54.779127+00:00
57212815593,"Arrieta, Rosa",,,,3,140,3,"{""metrica_3"": ""0"", ""metrica_4"": ""0"", ""metrica_5"": ""0""}",ok,,2026-08-17T05:21:57.987734+00:00
57651740500,"Bustos, Cristina",,,,4,89,3,"{""metrica_3"": ""3"", ""metrica_4"": ""18"", ""metrica_5"": ""0.767""}",ok,,2026-08-17T05:21:58.041564+00:00
35105662200,"Pavez, Macarena Vargas",,,,6,35,3,"{""metrica_3"": ""1"", ""metrica_4"": ""3"", ""metrica_5"": ""0.198""}",ok,,2026-08-17T05:22:00.821755+00:00
57199153073,"Osvaldo Urrutia, S.",,,,4,74,3,"{""metrica_3"": ""0"", ""metrica_4"": ""0"", ""metrica_5"": ""0"", ""metrica_6"": ""0""}",ok,,2026-08-17T05:22:03.111244+00:00
15722831700,"Orellana, Fabián",,,,4,90,3,{},ok,,2026-08-17T05:22:02.990573+00:00
57565959400,"Zett, Isabel",,,,5,26,3,"{""metrica_3"": ""0"", ""metrica_4"": ""0"", ""metrica_5"": ""0""}",ok,,2026-08-17T05:22:05.271240+00:00
22135203200,"Martínez, Guillermo",,,,5,12,3,"{""metrica_3"": ""0"", ""metrica_4"": ""0"", ""metrica_5"": ""0"", ""metrica_6"": ""0""}",ok,,2026-08-17T05:22:07.077010+00:00
47260979500,"Calderón-Díaz, Sergio",,,,4,54,3,"{""metrica_3"": ""0"", ""metrica_4"": ""1"", ""metrica_5"": ""0"", ""metrica_6"": ""0""}",ok,,2026-08-17T05:22:07.692746+00:00
57204794622,"Carrillo, Hugo",,,,7,42,3,"{""metrica_3"": ""0"", ""metrica_4"": ""3"", ""metrica_5"": ""8"", ""metrica_6"": ""0.29""}",ok,,2026-08-17T05:22:11.336017+00:00
57216892830,"López-Jiménez, Tatiana",,,,11,33,3,{},ok,,2026-08-17T05:22:11.200422+00:00
57202004838,"Maureira, Diego",,,,4,52,3,"{""metrica_3"": ""0"", ""metrica_4"": ""2"", ""metrica_5"": ""20"", ""metrica_6"": ""1.417""}",ok,,2026-08-17T05:22:12.377876+00:00
53063431800,"Gatica, Ricardo A.",,,,5,94,3,"{""metrica_3"": ""0"", ""metrica_4"": ""0"", ""metrica_5"": ""0""}",ok,,2026-08-17T05:22:16.341689+00:00
55665385000,"de Gregori-Henríquez, Ida",,,,3,126,3,{},ok,,2026-08-17T05:22:17.042544+00:00
57211518118,"Veas, Rhonda",,https://www.scopus.com/redirect.uri?url=https://orcid.org/0000-0001-8901-9135&authorId=57211518118&origin=AuthorProfile&orcId=0000-0001-8901-9135&category=orcidLink,,3,80,3,"{""metrica_3"": ""1"", ""metrica_4"": ""22"", ""metrica_5"": ""0.963""}",ok,,2026-08-17T05:22:16.766811+00:00
36652350300,"Arias, Helen",,,,3,62,3,"{""metrica_3"": ""0"", ""metrica_4"": ""0"", ""metrica_5"": ""0""}",ok,,2026-08-17T05:22:20.622838+00:00
57185670700,"Salinas-Silva, Victor",,,,10,31,3,"{""metrica_3"": ""3"", ""metrica_4"": ""4"", ""metrica_5"": ""0.3""}",ok,,2026-08-17T05:22:21.402643+00:00
58042391200,"Villarroel, Javiera",,,,4,19,3,"{""metrica_3"": ""0"", ""metrica_4"": ""0"", ""metrica_5"": ""0"", ""metrica_6"": ""0""}",ok,,2026-08-17T05:22:22.222272+00:00
57218228143,"Rodríguez Baez, Yolbeiker",,,,5,43,3,"{""metrica_3"": ""1"", ""metrica_4"": ""2"", ""metrica_5"": ""0.227""}",ok,,2026-08-17T05:22:24.718562+00:00
6507664198,"Gardiazábal, Ignacio F.",,,,6,58,3,{},ok,,2026-08-17T05:22:26.329162+00:00
55665747900,"Córdova-Orellana, R.",,,,4,67,3,{},ok,,2026-08-17T05:22:25.956352+00:00
58909082800,"Ramos, Nataly F.",,,,4,41,3,"{""metrica_3"": ""0"", ""metrica_4"": ""0"", ""metrica_5"": ""0"", ""metrica_6"": ""0""}",ok,,2026-08-17T05:22:30.314995+00:00
57204687256,"Vergara, Sebastián",,,,4,33,3,"{""metrica_3"": ""0"", ""metrica_4"": ""0"", ""metrica_5"": ""0""}",ok,,2026-08-17T05:22:30.595643+00:00
36016056200,"Altamirano, Hernán",,,,3,54,3,{},ok,,2026-08-17T05:22:31.717616+00:00
25025770600,"Araneda, Carlos Salinas",,,,15,21,3,"{""metrica_3"": ""0"", ""metrica_4"": ""0"", ""metrica_5"": ""0"", ""metrica_6"": ""0"", ""metrica_7"": ""0"", ""metrica_8"": ""0"", ""metrica_9"": ""0""}",ok,,2026-08-17T05:22:34.514889+00:00
22833551200,"Araneda, Loreto",,,,4,47,3,{},ok,,2026-08-17T05:22:37.320343+00:00
57612757500,"Spencer, Herbert",,,,14,32,3,"{""metrica_3"": ""0"", ""metrica_4"": ""0"", ""metrica_5"": ""0""}",ok,,2026-08-17T05:22:36.863431+00:00
57381251700,"Rojas-Marchini, Fernanda",,,,8,62,4,"{""metrica_3"": ""0"", ""metrica_4"": ""0"", ""metrica_5"": ""1"", ""metrica_6"": ""0"", ""metrica_7"": ""0""}",ok,,2026-08-17T05:22:39.829503+00:00
57217245599,"Stuardo, Pablo",,,,3,28,3,"{""metrica_3"": ""2"", ""metrica_4"": ""13"", ""metrica_5"": ""0.557""}",ok,,2026-08-17T05:22:42.415211+00:00
57214371663,"Jamet, Erick",,,,5,222,3,"{""metrica_3"": ""0"", ""metrica_4"": ""1"", ""metrica_5"": ""0"", ""metrica_6"": ""0""}",ok,,2026-08-17T05:22:42.802297+00:00
58334012700,"León, M.",,,,3,24,3,"{""metrica_3"": ""0"", ""metrica_4"": ""0"", ""metrica_5"": ""0""}",ok,,2026-08-17T05:22:45.228899+00:00
56698211400,"del Pino, Simón",,,,3,59,3,"{""metrica_3"": ""0"", ""metrica_4"": ""0"", ""metrica_5"": ""0""}",ok,,2026-08-17T05:22:47.682716+00:00
8065384400,"Salgado, Eduardo Varas",,,,4,88,3,{},ok,,2026-08-17T05:22:48.349209+00:00
58498394600,"Mena, Marcelo",,,,4,66,3,"{""metrica_3"": ""0"", ""metrica_4"": ""0"", ""metrica_5"": ""0""}",ok,,2026-08-17T05:22:50.158394+00:00
57198787241,"Villalobos, Alvaro S.",,https://www.scopus.com/redirect.uri?url=https://orcid.org/0000-0002-5699-2016&authorId=57198787241&origin=AuthorProfile&orcId=0000-0002-5699-2016&category=orcidLink,,4,45,3,"{""metrica_3"": ""3"", ""metrica_4"": ""5"", ""metrica_5"": ""0.263""}",ok,,2026-08-17T05:22:52.948362+00:00
57192257972,"Moya-Marchant, Loreto",,,,5,14,3,"{""metrica_3"": ""0"", ""metrica_4"": ""0"", ""metrica_5"": ""0""}",ok,,2026-08-17T05:22:53.567623+00:00
57126189800,"González-Vergara, Alex",,,,4,69,3,"{""metrica_3"": ""2"", ""metrica_4"": ""6"", ""metrica_5"": ""0.22""}",ok,,2026-08-17T05:22:54.788305+00:00
58782560700,"Paz, Álex",,,,13,51,3,"{""metrica_3"": ""0"", ""metrica_4"": ""0"", ""metrica_5"": ""0"", ""metrica_6"": ""0"", ""metrica_7"": ""0"", ""metrica_8"": ""2"", ""metrica_9"": ""5"", ""metrica_10"": ""0.47""}",ok,,2026-08-17T05:22:58.700463+00:00
57188686758,"Toledo-Guerrero, Isadora",,,,3,154,3,"{""metrica_3"": ""0"", ""metrica_4"": ""0"", ""metrica_5"": ""0""}",ok,,2026-08-17T05:22:58.349824+00:00
57204459408,"Carvajal, Carlos Miranda",,,,3,13,3,"{""metrica_3"": ""2"", ""metrica_4"": ""4"", ""metrica_5"": ""0.25""}",ok,,2026-08-17T05:22:59.435609+00:00
6602349730,"Tomasello, Gonzalo",,,,3,92,3,{},ok,,2026-08-17T05:23:03.344886+00:00
56602791800,"Ramos-Rodríguez, Elisabeth",,,,11,33,3,"{""metrica_3"": ""0"", ""metrica_4"": ""0"", ""metrica_5"": ""0"", ""metrica_6"": ""4"", ""metrica_7"": ""6"", ""metrica_8"": ""0.429""}",ok,,2026-08-17T05:23:03.982640+00:00
57209412321,"Ayazo-Genes, Julia Eva",,,,3,20,3,"{""metrica_3"": ""2"", ""metrica_4"": ""7"", ""metrica_5"": ""1.201""}",ok,,2026-08-17T05:23:05.550075+00:00
57217184763,"Restrepo, Katherine González",,,,10,36,4,"{""metrica_3"": ""0"", ""metrica_4"": ""0"", ""metrica_5"": ""3"", ""metrica_6"": ""5"", ""metrica_7"": ""0.441""}",ok,,2026-08-17T05:23:08.397373+00:00
57945087200,"Arriet, Andrea",,,,4,40,3,"{""metrica_3"": ""0"", ""metrica_4"": ""3"", ""metrica_5"": ""10"", ""metrica_6"": ""0.48""}",ok,,2026-08-17T05:23:09.145521+00:00
55224485700,"Gutiérrez, Carla L.",,,,4,218,3,"{""metrica_3"": ""1"", ""metrica_4"": ""3"", ""metrica_5"": ""0.203""}",ok,,2026-08-17T05:23:10.455023+00:00
37011036600,"Lelievre, María Cristina Simpson",,,,3,28,3,{},ok,,2026-08-17T05:23:12.677821+00:00
57204318274,"Aballay, Paulina",,,,3,25,3,"{""metrica_3"": ""0"", ""metrica_4"": ""0"", ""metrica_5"": ""0""}",ok,,2026-08-17T05:23:14.813486+00:00
36846506900,"Escobar, Roberto",,,,4,20,3,{},ok,,2026-08-17T05:23:15.038130+00:00
57202001484,"Gonzalez-Poblete, Exequiel",,,,3,51,3,"{""metrica_3"": ""2"", ""metrica_4"": ""24"", ""metrica_5"": ""1.249""}",ok,,2026-08-17T05:23:18.164737+00:00
57204322306,"Eyzaguirre, Johanna",,,,3,25,3,"{""metrica_3"": ""0"", ""metrica_4"": ""0"", ""metrica_5"": ""0""}",ok,,2026-08-17T05:23:20.078270+00:00
55980893400,"Salinas-Araneda, Carlos",,,,27,33,3,"{""metrica_3"": ""0"", ""metrica_4"": ""0"", ""metrica_5"": ""0""}",ok,,2026-08-17T05:23:20.357056+00:00
57666374600,"Marchant, Nicolás",,https://www.scopus.com/redirect.uri?url=https://orcid.org/0000-0001-7891-1005&authorId=57666374600&origin=AuthorProfile&orcId=0000-0001-7891-1005&category=orcidLink,,19,52,4,"{""metrica_3"": ""0"", ""metrica_4"": ""0"", ""metrica_5"": ""0"", ""metrica_6"": ""10"", ""metrica_7"": ""2"", ""metrica_8"": ""0.733""}",ok,,2026-08-17T05:23:22.906678+00:00
58909082700,"Hucke, Henua U.",,,,4,31,3,"{""metrica_3"": ""0"", ""metrica_4"": ""0"", ""metrica_5"": ""0""}",ok,,2026-08-17T05:23:25.538819+00:00
6603205344,"Ahumada, Eduardo",,,,4,107,3,{},ok,,2026-08-17T05:23:25.434479+00:00
57894217200,"Oviedo, Jineth Arango",,https://www.scopus.com/redirect.uri?url=https://orcid.org/0000-0001-8150-6537&authorId=57894217200&origin=AuthorProfile&orcId=0000-0001-8150-6537&category=orcidLink,,3,98,3,{},ok,,2026-08-17T05:23:27.635475+00:00
25724519700,"Peronard, Marianne",,,,5,35,4,{},ok,,2026-08-17T05:23:30.423711+00:00
36554091000,"Hayvar, Danae",,,,3,41,3,{},ok,,2026-08-17T05:23:30.577706+00:00
36337711200,"Freire, Raúl Rodríguez",,,,31,25,3,"{""metrica_3"": ""0"", ""metrica_4"": ""0"", ""metrica_5"": ""0"", ""metrica_6"": ""0"", ""metrica_7"": ""0"", ""metrica_8"": ""0"", ""metrica_9"": ""0"", ""metrica_10"": ""1"", ""metrica_11"": ""0"", ""metrica_12"": ""0""}",ok,,2026-08-17T05:23:32.993148+00:00
57226151926,"Isbej, José",,,,3,132,3,"{""metrica_3"": ""0"", ""metrica_4"": ""0"", ""metrica_5"": ""0""}",ok,,2026-08-17T05:23:34.968585+00:00
56440046700,"Ceardi, Andrea",,,,4,33,3,"{""metrica_3"": ""0"", ""metrica_4"": ""0"", ""metrica_5"": ""0"", ""metrica_6"": ""0""}",ok,,2026-08-17T05:23:35.732500+00:00
56218981700,"Campos, Victoriano",,,,3,20,3,{},ok,,2026-08-17T05:23:38.758857+00:00
57203993928,"Robledo, Hernán",,,,5,17,3,"{""metrica_3"": ""3"", ""metrica_4"": ""4"", ""metrica_5"": ""0.49""}",ok,,2026-08-17T05:23:40.389138+00:00
57958114300,"Roig, Dominique",,,,3,24,3,"{""metrica_3"": ""1"", ""metrica_4"": ""7"", ""metrica_5"": ""0.586""}",ok,,2026-08-17T05:23:41.728995+00:00
25030207400,"Huesbe Llanos, Marco Antonio",,,,5,14,3,"{""metrica_3"": ""0""}",ok,,2026-08-17T05:23:42.707986+00:00
57273591900,"Olmos-Moya, Natalia",,https://www.scopus.com/redirect.uri?url=https://orcid.org/0000-0002-6183-7707&authorId=57273591900&origin=AuthorProfile&orcId=0000-0002-6183-7707&category=orcidLink,,5,115,3,"{""metrica_3"": ""1"", ""metrica_4"": ""19"", ""metrica_5"": ""1.847""}",ok,,2026-08-17T05:23:46.014096+00:00
57217202345,"Pastén, Bárbara",,,,4,26,3,"{""metrica_3"": ""0"", ""metrica_4"": ""0"", ""metrica_5"": ""0""}",ok,,2026-08-17T05:23:46.791373+00:00
57190286383,"Salas, Juan",,,,9,23,3,"{""metrica_3"": ""0"", ""metrica_4"": ""1"", ""metrica_5"": ""1"", ""metrica_6"": ""0.236""}",ok,,2026-08-17T05:23:47.507306+00:00
57221556756,"Gajardo-Araya, Guillermo",,,,4,23,3,"{""metrica_3"": ""1"", ""metrica_4"": ""4"", ""metrica_5"": ""0.247""}",ok,,2026-08-17T05:23:50.687535+00:00
56461273100,"Córdova, Pablo",,,,3,118,3,"{""metrica_3"": ""0"", ""metrica_4"": ""0"", ""metrica_5"": ""0""}",ok,,2026-08-17T05:23:52.050132+00:00
57207032213,"Castro, Cristian",,,,4,16,3,{},ok,,2026-08-17T05:23:53.797399+00:00
57205484222,"Aranda Godoy, Isabel",,,,4,51,3,{},ok,,2026-08-17T05:23:55.846232+00:00
57846831500,"Arancibia-Guerra, Camila",,,,5,46,3,"{""metrica_3"": ""0""}",ok,,2026-08-17T05:23:57.229866+00:00
16306265200,"Ávila, Gonzalo",,,,3,52,3,{},ok,,2026-08-17T05:23:57.931967+00:00
59874555000,"Jullian, Carolina",,,,3,30,3,{},ok,,2026-08-17T05:24:00.319217+00:00
