fuente,universidad,anio_dato,ventana,variable,valor,unidad,definicion,url,fecha_descarga,metodo
scimago,Universidad de Talca,2024,2020-2024,scimago_posicion_nacional,11.0,posición,Posición entre las instituciones chilenas del ranking Scimago,https://www.scimagoir.com/getdata.php?ranking=Overall&area=&sector=&country=CHL&year=2026&top=0&format=csv&type=download,2026-09-25T04:49:07+00:00,selenium_cdp + requests
scimago,Universidad de Talca,2024,2020-2024,scimago_posicion_mundial,4853.0,posición,Posición mundial en el ranking Scimago,https://www.scimagoir.com/getdata.php?ranking=Overall&area=&sector=&country=CHL&year=2026&top=0&format=csv&type=download,2026-09-25T04:49:07+00:00,selenium_cdp + requests
scimago,Universidad de Talca,2024,2020-2024,scimago_mejor_cuartil,1.0,cuartil,Mejor cuartil alcanzado por la institución en el país,https://www.scimagoir.com/getdata.php?ranking=Overall&area=&sector=&country=CHL&year=2026&top=0&format=csv&type=download,2026-09-25T04:49:07+00:00,selenium_cdp + requests
scimago,Universidad Tecnica Federico Santa Maria,2024,2020-2024,scimago_posicion_nacional,13.0,posición,Posición entre las instituciones chilenas del ranking Scimago,https://www.scimagoir.com/getdata.php?ranking=Overall&area=&sector=&country=CHL&year=2026&top=0&format=csv&type=download,2026-09-25T04:49:07+00:00,selenium_cdp + requests
scimago,Universidad Tecnica Federico Santa Maria,2024,2020-2024,scimago_posicion_mundial,5134.0,posición,Posición mundial en el ranking Scimago,https://www.scimagoir.com/getdata.php?ranking=Overall&area=&sector=&country=CHL&year=2026&top=0&format=csv&type=download,2026-09-25T04:49:07+00:00,selenium_cdp + requests
scimago,Universidad Tecnica Federico Santa Maria,2024,2020-2024,scimago_mejor_cuartil,1.0,cuartil,Mejor cuartil alcanzado por la institución en el país,https://www.scimagoir.com/getdata.php?ranking=Overall&area=&sector=&country=CHL&year=2026&top=0&format=csv&type=download,2026-09-25T04:49:07+00:00,selenium_cdp + requests
scimago,Universidad Austral de Chile,2024,2020-2024,scimago_posicion_nacional,14.0,posición,Posición entre las instituciones chilenas del ranking Scimago,https://www.scimagoir.com/getdata.php?ranking=Overall&area=&sector=&country=CHL&year=2026&top=0&format=csv&type=download,2026-09-25T04:49:07+00:00,selenium_cdp + requests
scimago,Universidad Austral de Chile,2024,2020-2024,scimago_posicion_mundial,5319.0,posición,Posición mundial en el ranking Scimago,https://www.scimagoir.com/getdata.php?ranking=Overall&area=&sector=&country=CHL&year=2026&top=0&format=csv&type=download,2026-09-25T04:49:07+00:00,selenium_cdp + requests
scimago,Universidad Austral de Chile,2024,2020-2024,scimago_mejor_cuartil,1.0,cuartil,Mejor cuartil alcanzado por la institución en el país,https://www.scimagoir.com/getdata.php?ranking=Overall&area=&sector=&country=CHL&year=2026&top=0&format=csv&type=download,2026-09-25T04:49:07+00:00,selenium_cdp + requests
scimago,Universidad de la Frontera,2024,2020-2024,scimago_posicion_nacional,15.0,posición,Posición entre las instituciones chilenas del ranking Scimago,https://www.scimagoir.com/getdata.php?ranking=Overall&area=&sector=&country=CHL&year=2026&top=0&format=csv&type=download,2026-09-25T04:49:07+00:00,selenium_cdp + requests
scimago,Universidad de la Frontera,2024,2020-2024,scimago_posicion_mundial,5479.0,posición,Posición mundial en el ranking Scimago,https://www.scimagoir.com/getdata.php?ranking=Overall&area=&sector=&country=CHL&year=2026&top=0&format=csv&type=download,2026-09-25T04:49:07+00:00,selenium_cdp + requests
scimago,Universidad de la Frontera,2024,2020-2024,scimago_mejor_cuartil,2.0,cuartil,Mejor cuartil alcanzado por la institución en el país,https://www.scimagoir.com/getdata.php?ranking=Overall&area=&sector=&country=CHL&year=2026&top=0&format=csv&type=download,2026-09-25T04:49:07+00:00,selenium_cdp + requests
scimago,Universidad del Desarrollo,2024,2020-2024,scimago_posicion_nacional,16.0,posición,Posición entre las instituciones chilenas del ranking Scimago,https://www.scimagoir.com/getdata.php?ranking=Overall&area=&sector=&country=CHL&year=2026&top=0&format=csv&type=download,2026-09-25T04:49:07+00:00,selenium_cdp + requests
scimago,Universidad del Desarrollo,2024,2020-2024,scimago_posicion_mundial,5542.0,posición,Posición mundial en el ranking Scimago,https://www.scimagoir.com/getdata.php?ranking=Overall&area=&sector=&country=CHL&year=2026&top=0&format=csv&type=download,2026-09-25T04:49:07+00:00,selenium_cdp + requests
scimago,Universidad del Desarrollo,2024,2020-2024,scimago_mejor_cuartil,1.0,cuartil,Mejor cuartil alcanzado por la institución en el país,https://www.scimagoir.com/getdata.php?ranking=Overall&area=&sector=&country=CHL&year=2026&top=0&format=csv&type=download,2026-09-25T04:49:07+00:00,selenium_cdp + requests
scimago,Universidad San Sebastian,2024,2020-2024,scimago_posicion_nacional,17.0,posición,Posición entre las instituciones chilenas del ranking Scimago,https://www.scimagoir.com/getdata.php?ranking=Overall&area=&sector=&country=CHL&year=2026&top=0&format=csv&type=download,2026-09-25T04:49:07+00:00,selenium_cdp + requests
scimago,Universidad San Sebastian,2024,2020-2024,scimago_posicion_mundial,5589.0,posición,Posición mundial en el ranking Scimago,https://www.scimagoir.com/getdata.php?ranking=Overall&area=&sector=&country=CHL&year=2026&top=0&format=csv&type=download,2026-09-25T04:49:07+00:00,selenium_cdp + requests
scimago,Universidad San Sebastian,2024,2020-2024,scimago_mejor_cuartil,1.0,cuartil,Mejor cuartil alcanzado por la institución en el país,https://www.scimagoir.com/getdata.php?ranking=Overall&area=&sector=&country=CHL&year=2026&top=0&format=csv&type=download,2026-09-25T04:49:07+00:00,selenium_cdp + requests
scimago,Universidad Autonoma de Chile,2024,2020-2024,scimago_posicion_nacional,18.0,posición,Posición entre las instituciones chilenas del ranking Scimago,https://www.scimagoir.com/getdata.php?ranking=Overall&area=&sector=&country=CHL&year=2026&top=0&format=csv&type=download,2026-09-25T04:49:07+00:00,selenium_cdp + requests
scimago,Universidad Autonoma de Chile,2024,2020-2024,scimago_posicion_mundial,5636.0,posición,Posición mundial en el ranking Scimago,https://www.scimagoir.com/getdata.php?ranking=Overall&area=&sector=&country=CHL&year=2026&top=0&format=csv&type=download,2026-09-25T04:49:07+00:00,selenium_cdp + requests
scimago,Universidad Autonoma de Chile,2024,2020-2024,scimago_mejor_cuartil,1.0,cuartil,Mejor cuartil alcanzado por la institución en el país,https://www.scimagoir.com/getdata.php?ranking=Overall&area=&sector=&country=CHL&year=2026&top=0&format=csv&type=download,2026-09-25T04:49:07+00:00,selenium_cdp + requests
scimago,Universidad Mayor,2024,2020-2024,scimago_posicion_nacional,19.0,posición,Posición entre las instituciones chilenas del ranking Scimago,https://www.scimagoir.com/getdata.php?ranking=Overall&area=&sector=&country=CHL&year=2026&top=0&format=csv&type=download,2026-09-25T04:49:07+00:00,selenium_cdp + requests
scimago,Universidad Mayor,2024,2020-2024,scimago_posicion_mundial,5672.0,posición,Posición mundial en el ranking Scimago,https://www.scimagoir.com/getdata.php?ranking=Overall&area=&sector=&country=CHL&year=2026&top=0&format=csv&type=download,2026-09-25T04:49:07+00:00,selenium_cdp + requests
scimago,Universidad Mayor,2024,2020-2024,scimago_mejor_cuartil,1.0,cuartil,Mejor cuartil alcanzado por la institución en el país,https://www.scimagoir.com/getdata.php?ranking=Overall&area=&sector=&country=CHL&year=2026&top=0&format=csv&type=download,2026-09-25T04:49:07+00:00,selenium_cdp + requests
scimago,Universidad de los Andes,2024,2020-2024,scimago_posicion_nacional,21.0,posición,Posición entre las instituciones chilenas del ranking Scimago,https://www.scimagoir.com/getdata.php?ranking=Overall&area=&sector=&country=CHL&year=2026&top=0&format=csv&type=download,2026-09-25T04:49:07+00:00,selenium_cdp + requests
scimago,Universidad de los Andes,2024,2020-2024,scimago_posicion_mundial,5866.0,posición,Posición mundial en el ranking Scimago,https://www.scimagoir.com/getdata.php?ranking=Overall&area=&sector=&country=CHL&year=2026&top=0&format=csv&type=download,2026-09-25T04:49:07+00:00,selenium_cdp + requests
scimago,Universidad de los Andes,2024,2020-2024,scimago_mejor_cuartil,1.0,cuartil,Mejor cuartil alcanzado por la institución en el país,https://www.scimagoir.com/getdata.php?ranking=Overall&area=&sector=&country=CHL&year=2026&top=0&format=csv&type=download,2026-09-25T04:49:07+00:00,selenium_cdp + requests
scimago,Universidad de Tarapaca,2024,2020-2024,scimago_posicion_nacional,23.0,posición,Posición entre las instituciones chilenas del ranking Scimago,https://www.scimagoir.com/getdata.php?ranking=Overall&area=&sector=&country=CHL&year=2026&top=0&format=csv&type=download,2026-09-25T04:49:07+00:00,selenium_cdp + requests
scimago,Universidad de Tarapaca,2024,2020-2024,scimago_posicion_mundial,5906.0,posición,Posición mundial en el ranking Scimago,https://www.scimagoir.com/getdata.php?ranking=Overall&area=&sector=&country=CHL&year=2026&top=0&format=csv&type=download,2026-09-25T04:49:07+00:00,selenium_cdp + requests
scimago,Universidad de Tarapaca,2024,2020-2024,scimago_mejor_cuartil,1.0,cuartil,Mejor cuartil alcanzado por la institución en el país,https://www.scimagoir.com/getdata.php?ranking=Overall&area=&sector=&country=CHL&year=2026&top=0&format=csv&type=download,2026-09-25T04:49:07+00:00,selenium_cdp + requests
scimago,Universidad de Valparaiso,2024,2020-2024,scimago_posicion_nacional,25.0,posición,Posición entre las instituciones chilenas del ranking Scimago,https://www.scimagoir.com/getdata.php?ranking=Overall&area=&sector=&country=CHL&year=2026&top=0&format=csv&type=download,2026-09-25T04:49:07+00:00,selenium_cdp + requests
scimago,Universidad de Valparaiso,2024,2020-2024,scimago_posicion_mundial,6316.0,posición,Posición mundial en el ranking Scimago,https://www.scimagoir.com/getdata.php?ranking=Overall&area=&sector=&country=CHL&year=2026&top=0&format=csv&type=download,2026-09-25T04:49:07+00:00,selenium_cdp + requests
scimago,Universidad de Valparaiso,2024,2020-2024,scimago_mejor_cuartil,2.0,cuartil,Mejor cuartil alcanzado por la institución en el país,https://www.scimagoir.com/getdata.php?ranking=Overall&area=&sector=&country=CHL&year=2026&top=0&format=csv&type=download,2026-09-25T04:49:07+00:00,selenium_cdp + requests
